index,status,in_inclination_deg,in_heading_deg,in_rocket_mass_kg,in_impulse_scale,in_burn_time_scale,in_drag_scale,in_drogue_cds_scale,in_main_cds_scale,in_drogue_lag_s,in_main_lag_s,in_wind_speed_ref_ms,in_wind_from_deg,in_wind_shear_exponent,apogee_agl_m,apogee_time_s,max_speed_ms,max_mach,rail_exit_speed_ms,static_margin_liftoff_cal,main_deploy_speed_ms,impact_x_m,impact_y_m,impact_speed_ms,flight_time_s,wall_time_s,error
92,ok,84.87743841465722,0.9355165651273211,14.356087233075128,1.010494878546889,0.9966377185489763,1.0840940304379225,1.066598137562005,0.9240869776614256,1.40051000875934,1.2097325100181733,7.168567544243247,270.68027168133926,0.19400776294816865,3049.015325326485,24.54068559773016,279.72183810838095,0.8385675324262319,28.245446344356502,2.0550923675998463,22.955814837206514,4180.6129255537235,567.8018080552096,4.966890053607591,316.86395897482475,2.6892294640001637,
93,ok,85.39440483239156,358.6164130674146,14.429710875970715,0.9913878686707293,1.010519170949869,0.997910606996309,0.9613394989412241,1.129297950492619,1.4763809532480985,1.155501126622713,3.539460784809005,299.7824904079572,0.1938802039045604,3081.963570990917,24.912621578819042,274.26314747809886,0.8175226019154059,27.69086241120508,2.062122713175697,18.35765234314955,1788.7997694941444,-450.9222184858741,4.558142246687411,327.01501537655605,2.599408872999902,
94,ok,84.05822261369704,359.9647107969335,14.404289933652924,1.0034624141895945,1.0122763942241118,1.069563872405778,1.1463290213486648,0.9247574954293414,1.5890462834703099,1.11631019229477,0.23344668342252484,249.44380202478175,0.1784857891710347,3096.2416138897547,24.87834934105648,277.2923696675752,0.823339134835001,27.874775284060465,2.059701218323104,14.94781701186716,119.49957555228129,790.800732491944,5.053279004642774,324.1019443151345,2.896938665999869,
95,ok,84.9991660108797,0.1669658661064903,14.374830726545897,0.9710866151675211,1.0434203907808524,0.9754562686116268,1.0577323657351523,0.9501453591841988,1.958207956874295,1.4402832683557465,6.57408853309497,285.26938253349897,0.14799784552537443,2974.386427399535,24.59578498960031,267.50252891997354,0.8007340007297085,26.920970866357376,2.0568871999280818,20.05979241326364,2794.9044573450215,-144.6575279785388,4.936816012720572,313.0220241163214,2.8830317070001,
96,ok,84.7943613582861,356.64479872533286,14.40904883546337,0.9791068414724668,1.0100624733216907,0.9513883490356907,1.029909517669861,0.9223244559267241,1.5667870830219894,1.4792015981393312,5.363175930178569,256.87524068189504,0.130965723868865,3085.3310740168945,25.02515487242861,271.5055957306803,0.8087509003364622,27.524664159787505,2.060155008723576,18.457104145777173,2092.786295984402,1159.1044283866725,5.037054442815187,315.28269050638335,2.638510410000208,
97,ok,83.71812940123901,359.6480660237253,14.425823496253685,0.9936627153371866,0.9985199679547019,0.9840542067271211,0.9416862239884534,0.8794478161935902,1.631358371582591,2.1120967015942997,5.976335463248413,237.9210579885131,0.16777257618829797,3124.0969096834797,25.082738862642653,275.5024123624792,0.8203285606432793,27.908315469727203,2.0617528229565485,20.764907767119492,2401.7309606458866,2319.640178407333,5.140699036559701,306.2009495611369,2.7065996700000596,
98,ok,85.36181375542576,359.871123342875,14.398553023873434,1.0352463657858657,0.9780318811064078,0.9191368234698825,0.9891301328213022,1.1176774701726164,1.660331900452313,1.9671812462499987,10.699286569121924,235.69190113768008,0.12982477285565044,3339.1540616050197,25.778157198572888,289.3058358256452,0.8680304377117928,28.874812379101186,2.0591538763741926,24.934130046838888,3996.7144760347237,3350.9656899233037,4.510686670752201,341.5897862518023,2.971523055000034,
99,ok,85.023029274886,359.09986864919273,14.42917179939408,0.9889323230119141,1.01367326261351,1.0632834838166103,0.864206080297008,0.9363299943324341,1.3083823504316914,1.1279252414459502,2.9178802592854005,198.30596464587666,0.13098623305122667,3065.224710976357,24.80149269937035,272.4460881169564,0.8083593114596022,27.6065627940611,2.0620714279378327,18.003874782067125,341.5698008725169,1700.6265984922254,5.019558078641143,303.5681742617564,2.4407443580000745,
100,ok,85.71193014930691,359.9014684456764,14.474578269893179,1.026017467081764,1.0161768554318125,1.0047157325782075,1.074033592904849,0.9277204143025066,1.5151671142203238,1.3063143288829762,5.16284763258049,275.0059435981644,0.09839158039599943,3232.769784203796,25.42166129897028,283.2831579927571,0.8439459480147166,28.075351013583628,2.0663813526683046,17.415207010840312,1870.8705886959965,396.4117901295249,5.045003019049066,327.28267544034094,2.739095718000044,
101,ok,85.9087447314086,1.5025392897876848,14.489168551814538,1.0065525350569722,1.014765763945109,0.965079683089604,1.1649967877517888,0.831734445511554,1.3962275297731028,2.3990450454834913,1.9212367159456996,259.76044534862837,0.21596160140561918,3219.9343664568005,25.497042829697058,278.23615613583524,0.8266868628513727,27.79444168178597,2.0677620303489905,15.6827025118499,1264.7722346426,764.1973145205086,5.3372201044723635,322.4666081273686,2.9074639699999807,
102,ok,85.48093019311062,0.7453878117871319,14.311004586222232,1.039100290254398,0.9995101639631598,1.0359022758481762,0.9230843522356832,1.1097109366443085,1.4332305958851563,1.41117160653542,1.2157827420716973,272.01384635404656,0.12957398182872804,3318.6256609833085,25.618844449466813,290.280446379405,0.8623563543348768,28.66336158593652,2.0507612607869166,16.74019775765008,543.0206403135388,588.1649931643357,4.596820329034215,336.61659859885987,2.9592728420000185,
103,ok,84.77670250401572,359.20483051513065,14.440704357991974,1.005772486463411,0.9847736845190141,0.9906790458198911,0.9862899959062158,1.0321109909035526,1.8160890956990032,1.5405680970665414,5.6679411427078765,334.61854299765463,0.10998926092314729,3094.879449218314,24.854395894574818,279.6470971879937,0.8358775058739863,28.282898649388166,2.0631679687720763,18.58788170154264,911.8471948725125,-1284.1272827756814,4.770813212217697,320.8374163340325,2.9401158769999256,
104,ok,84.4554292091447,1.4623188024348468,14.40307287880558,0.9555850091434342,1.0123202771474689,1.0297105228925636,1.0725594229031183,0.9189888677797029,1.4321830085298566,1.276883345280416,6.7727726098003025,195.71768052478515,0.14723356903990192,2946.6394354696267,24.471019050161917,262.9657010996812,0.7819924033109547,27.13107367868685,2.0595851293749994,20.204176762568775,810.9295113636717,3509.0296438283126,5.023648542360585,309.469416003799,2.7360458799998923,
105,ok,85.48550797446619,359.61101497109286,14.354370884870036,1.0184281101675112,1.0175802565702492,1.0254077894389004,0.9950996683735112,0.9920329833852738,2.0898706189843166,1.3095098965583716,5.762509099044744,231.58323763980283,0.15648431688157582,3223.9920447602844,25.371166498006726,282.3173227156079,0.8407784458191647,28.04459351762864,2.0549278424879245,19.74376321693129,2189.9267149959533,2340.9500333398437,4.835327271336169,326.7770242239133,2.924338882000029,
106,ok,85.06364160436924,0.8003144998481544,14.486171089769147,0.9647978828560853,0.9863307314106488,1.091288775230771,1.006342421660872,0.9730997369190704,1.4836679650743805,1.406180091912784,2.863361802272404,295.9552171999818,0.1718825199446114,2880.9047067017805,24.06578089873704,265.42051087815605,0.7896555458237859,27.594997767712574,2.067478547433088,17.13257505609457,1259.5824794549394,-26.86185634676248,4.929510351140229,304.6621759572757,2.5205362460001197,
107,ok,85.27492382249113,0.04338606501706829,14.618384366040472,1.011424202584784,1.0263472198738843,1.0705888612909102,0.9941674413490883,0.8947776408086896,1.6064376799031972,1.6219183418414325,2.8297000758844337,272.4584406090871,0.09163712304445834,3094.2707399855003,24.919095298105816,275.4819201049426,0.8188426879121775,27.61850796518097,2.079901128350627,16.7136835829133,911.4762439899177,562.7415621543921,5.1720379494332205,308.33496840099156,2.4630530859999453,
108,ok,84.65899179006308,359.30411077703906,14.425100562131483,0.991220654418767,1.0179221372122547,0.9593672153674125,0.9449309052970779,0.9660553443895027,2.0211612042815554,1.0775863360814153,3.4040643942365714,259.8556461206668,0.12289219794494231,3147.1785258589516,25.255906838024256,274.61162620910375,0.8163279031146583,27.58394154501528,2.0616840185174543,17.48898694014353,1290.2173478260204,937.7422526604174,4.939212684241258,316.6066387950634,2.9462866440001108,
109,ok,84.55842202491189,359.2401618809604,14.535955845556732,1.0244541071582625,1.009924930822837,0.9565446894384506,1.1844266035024393,1.0059382273423025,1.2867232293274256,1.4638070506497205,3.569041855986319,271.2764948402095,0.1903227697782498,3266.375344521639,25.61579744703477,283.1120336629279,0.8428815686689529,28.100526788043126,2.0721757620705343,16.936586866284607,2219.9321917646066,663.6573338743024,4.84837093413232,342.42220687999935,2.9148103059999357,
110,ok,86.2195496185933,1.2327709347323146,14.448803599378058,0.9971166849163237,0.9942780170654675,1.0740852835762238,0.9118263379150495,0.9375399732067495,1.2584612426677995,1.2023661575977835,2.7492158133257107,240.4860707153432,0.18351569170892174,3081.6723735300684,24.80781248968224,275.2793844786353,0.8176997511257332,28.001937505417754,2.0639372940961636,17.89901509439994,1251.638916112516,1182.176129328254,5.015414364159568,307.9558603958398,2.699529155999926,
111,ok,85.10550515771493,0.917843575219223,14.491747556588495,0.9744549021346617,1.0029148442458653,0.9478755069941243,0.9477700370450708,0.9650528835896603,2.2766066597523493,1.6513750696390443,7.193180209254497,279.9737808626911,0.09545351761427129,3011.9037719127255,24.7311238122981,269.0586487375382,0.8038505274025396,27.50643350499088,2.068005868992167,19.815679477568377,2308.8768803267512,215.13607733604334,4.937714706756853,307.02434066418124,2.716466927000056,
112,ok,85.1261076333191,0.017635740592477748,14.439718398247933,0.9979095196724015,1.0187908150109624,1.032634583139105,1.058079930342418,1.0067880123497592,1.8304325823051155,1.3212474172444848,2.5346576822718014,247.07829155669623,0.1516090596468478,3116.25340830036,25.03735821441931,275.19900624328153,0.8174143341800348,27.643173050275806,2.063074271831829,16.34425498729188,1100.7447891530976,1093.6071153154326,4.842393515887012,325.1039823246642,2.958094338000137,
113,ok,85.392475801171,359.88545557635075,14.418257255853687,0.9766183492839277,1.0188485225909287,1.0005607371268717,0.9961183990214585,1.0027337919580948,1.8265926752941213,1.5503195328229369,5.218717772802122,304.7169403667545,0.10451668906173778,2994.2075923157445,24.61246389435326,269.5403029431905,0.8041759868215058,27.346746786153307,2.061032463771153,18.05984776038162,1513.8454441048907,-478.68381853407925,4.840433715747254,313.5988265558999,2.880856917999836,
114,ok,85.29456884097736,0.10280307042638988,14.35494134569613,0.9903911935134332,0.9788577223253245,0.9105957686125927,0.8971919525809947,0.8565957924016389,1.2474934640627384,1.1488766895994131,4.553221065505064,252.9637867168155,0.10707922242580925,3218.1326160240874,25.504550630344866,277.9225704532059,0.8264052803761114,28.208900829135775,2.054982528723537,18.388735464296367,1520.7587005364555,1090.9004873732974,5.229315610603956,309.2409339091222,2.988649945999896,
115,ok,84.93768250404574,358.1409205939916,14.373534197023217,1.0087340403147322,0.9993728119058964,0.9926543746349774,0.9244748381618471,1.0314758671497375,1.6919238080356351,1.558222119695239,5.349749945907796,291.39049048611577,0.11636336546445541,3156.0810687895514,25.114977965853047,280.8077551624698,0.8377420653322093,28.153704434137104,2.0567631578360315,18.891056028938632,1906.0807490784052,-104.10924551597809,4.760864743486931,320.54904439067934,2.7643301969999357,
116,ok,85.28340521508149,0.8702721974374525,14.61133007799904,1.0437507289898649,0.9786869806881072,1.1011284269800117,0.9914842016586387,0.9222919469409702,1.482703294198938,1.0939147384793895,3.401588397602252,279.2356057082379,0.16474164900920052,3193.977999446046,25.071917370311247,286.7412297711421,0.853227998794425,28.814670343447414,2.07924249778925,17.662547886319402,1687.6458480794615,328.98199152184185,5.082096810772223,317.56335861991005,2.7653585160001057,
117,ok,85.11256462756636,358.09203703558063,14.358279650713758,0.9867364462810351,1.0062179576906505,1.033918268392865,0.9996459529002936,1.0715841601108842,1.7229810682506013,1.9188332817446359,2.653941417144487,314.47483250548254,0.1076188862231075,3049.4273853155187,24.747403682363437,273.77886366061466,0.814454713213076,27.738280048686732,2.0553024856760094,16.539376917553927,685.7597369480983,-81.34609298209635,4.682809847620988,322.0680295892927,2.6261061999998674,
118,ok,84.7570212342763,359.3129472347733,14.491957047406816,0.9826566480008437,1.0145412470786457,0.9690314526211838,0.842662767797045,0.8967443626401286,1.8072439489231567,1.2521096196055224,2.2385983048639013,275.08101366041217,0.13336655882860052,3084.6694538605725,25.03209461052571,271.1327253490068,0.8056882674348828,27.438918226773723,2.068025673040321,17.948871932741135,834.7282174361626,608.4058014466201,5.142957415037378,299.0508302106347,2.5867235400000936,
