apogee,t_final,max_speed,x_impact,y_impact,inclination,heading
2477.3250094755635,153.7929029863927,220.49729069704864,607.8112921069504,691.7374082267125,83.43829955234439,41.30569625177049
2495.4267761544884,154.09315427877013,220.3733446475881,-223.38541200400928,620.0845072754231,85.30571394130365,340.1880983425482
2498.1457536030834,153.91069305745188,220.35252330282208,79.70035114928608,-603.6298673279049,85.65732929716383,172.4785314067186
2493.9683017445955,153.95387277623917,220.38438693085274,-660.4543232946944,180.6597570058838,85.12631206647721,285.29665217118975
2495.0262913973543,153.91558896892238,220.37330055228472,-582.7776787566846,322.78979024426167,85.25641563117148,298.97942083857816
2477.232192434599,154.01479973954352,220.49721615935428,103.51646930798364,-916.2021115164235,83.42883231527657,173.55376367940377
2497.3964727301814,154.0769594158924,220.34908777097843,319.64186865884415,-535.3503936541764,85.55451056998777,149.1612989200945
2497.0598158447233,153.85036039772558,220.35895086641972,623.4794630978873,-90.17644942071858,85.51008474521757,98.23179926564612
2468.6589566514754,153.89636431711486,220.55541722941223,586.2379522319955,834.7459341084623,82.70922279038415,35.079880789838775
2467.582481089775,153.81842854668463,220.56126461903057,691.5424498063744,766.3502043833415,82.61916545279259,42.06239857959515
2458.243976499087,153.82546541218923,220.63197586241682,-780.7731134808107,-812.1006525995577,81.91356451160398,223.87334113350965
2458.71275458834,153.7043839689706,220.627594844839,-339.6888377476766,-1069.2050905756957,81.94941305525283,197.62508726180707
2501.430145395653,154.09125266493274,220.3288359480076,192.1300961524875,-507.6328373512063,86.11655766852529,159.27010756561734
2501.5655223241774,153.91009749250952,220.3253501737986,-529.9003720009283,-105.12836606359743,86.13473983565194,258.77598749822533
2491.5847024551576,153.96762595293063,220.39780560362448,102.54608744226961,-716.19719367981,84.85256798419147,171.85199971521365
2483.7206483842506,153.85742695300695,220.45230247338483,526.5028981979233,-652.3221533330908,84.03505461063791,141.0933348486201
2511.6774062853424,154.66494751440266,220.2575438205169,-213.65282616100944,102.80883266679236,88.21942406651638,295.69679026741534
2492.8814169974953,154.0004397363383,220.38924439241364,-642.6334565712151,282.91263815583795,85.00321319565224,293.75888326554934
2490.290865710319,153.96200051777896,220.4084491218333,-271.93171974604144,692.3990159445387,84.70871530962346,338.5573486116759
2504.728258461622,154.29386680925154,220.3087138353118,-458.4840131931935,86.03508302505287,86.64434950588102,280.6259298964173
2502.173972669936,153.76875566609783,220.32055364437798,511.3405058659583,129.75906546615616,86.2230326377282,75.7637039221228
2495.917808942368,154.10414916200756,220.36791801415845,-241.23248214846546,-603.8096689430316,85.36770708390583,201.77668241243703
2477.1208550620736,154.0152550597751,220.4933166531901,670.8966088463056,-634.344296183221,83.41921371708985,133.39714172538478
2508.972218061632,154.43495025387813,220.27265014155856,302.21147528057816,163.90840067711486,87.48806496861661,61.52824722383629
